DATA,Temperatura massima (°C),Temperatura media (°C),Temperatura minima (°C),Temperatura classe,Precipitazione (mm),Precipitazione classe,Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Durata calma (min),Tempo permanenza (min),Vento classe,Umidità massima (%),Umidità media (%),Umidità minima (%),Umidità classe
2015-11-29,5.6,3.3,0.5,MZ00,0.0,MZ,3.1,17.8,SW,0,580,AZ0ZZZ,58,43,18,AZ00
2015-11-30,12.6,8.8,4.2,MZ00,0.0,MZ,2.2,9.9,SW,20,450,AZ0YYZ,43,17,9,AZ00
2015-12-01,13.8,9.3,6.9,MZ00,0.0,MZ,2.2,8.1,SSW,10,750,AZ0YYZ,18,12,6,AZ00
2015-12-02,13.8,9.1,7.1,MZ00,0.0,MZ,1.5,5.9,SSW,110,860,AZ0YYZ,22,13,6,AZ00
2015-12-03,12.2,6.8,3.7,MZ00,0.0,MZ,1.1,3.2,S,80,720,AZ0YYZ,30,19,14,AZ00
2015-12-04,12.7,8.0,1.4,MZ00,0.0,MZ,1.8,6.4,SSW,40,910,AZ0YYZ,61,31,12,AZ00
2015-12-05,5.2,2.1,-0.1,MZ00,0.0,MZ,0.4,2.1,,490,,AZ000Z,94,77,58,AZ00
2015-12-06,9.2,2.8,0.2,MZ00,0.0,MZ,0.5,4.0,,490,,AZ000Z,91,77,54,AZ00
2015-12-07,5.2,1.6,-0.7,MZ00,0.0,MZ,0.6,3.5,,400,,AZ000Z,91,83,65,AZ00
2015-12-08,8.8,2.9,0.4,MZ00,0.0,MZ,0.8,4.2,,230,,AZ000Z,92,73,44,AZ00
2015-12-09,6.6,4.1,0.1,MZ00,0.0,MZ,1.7,6.6,SSW,10,550,AZ0YYZ,59,50,29,AZ00
2015-12-10,10.9,3.4,-0.5,MZ00,0.0,MZ,1.6,5.3,S,80,660,AZ0YYZ,48,24,10,AZ*0
2015-12-11,10.2,5.9,3.5,MZ00,0.0,MZ,2.7,6.6,SSW,0,1300,AZ0ZZZ,22,15,10,AZ00
2015-12-12,13.2,6.2,0.3,MZ00,0.0,MZ,1.6,5.6,SSW,70,720,AZ0YYZ,44,22,13,AZ00
2015-12-13,5.6,1.8,-3.3,MZ00,0.0,MZ,1.0,5.5,,220,,AY*00Y,84,52,30,AZ00
2015-12-14,4.6,-1.1,-4.2,MZ00,0.0,MZ,,,,,,A00000,94,82,55,AY**
2015-12-15,8.2,3.9,-0.1,MZ00,0.0,MZ,2.0,6.9,SSW,0,1140,AZ0ZZZ,77,55,37,AZ00
2015-12-16,10.7,7.9,5.4,MZ00,0.0,MZ,1.8,8.3,SSW,10,720,AZ0YYZ,71,52,36,AZ00
2015-12-17,11.0,5.7,3.5,MZ00,0.0,MZ,1.2,4.1,S,100,620,AZ0YYZ,62,54,38,AZ00
2015-12-18,13.1,7.6,4.5,MZ00,0.0,MZ,1.4,5.7,SSW,20,790,AZ0YYZ,59,49,32,AZ00
2015-12-19,11.4,5.6,3.0,MZ00,0.0,MZ,1.0,3.1,SSE,130,640,AZ0YYZ,66,59,42,AZ00
2015-12-20,9.8,4.0,1.9,MZ00,0.0,MZ,0.9,1.7,SSE,130,1050,AZ0YYZ,69,60,41,AZ00
2015-12-21,7.8,3.6,0.6,MZ00,0.0,MZ,2.4,7.6,SSW,10,930,AZ0YYZ,83,75,61,AZ00
2015-12-22,10.3,3.7,0.9,MZ00,0.0,MZ,1.2,5.1,S,140,510,AZ0YYZ,75,57,29,AZ00
2015-12-23,7.9,1.5,-1.5,MZ00,0.0,MZ,1.6,6.8,SSW,60,610,AZ0YYZ,84,71,42,AZ00
2015-12-24,6.8,1.3,-2.2,MZ00,0.0,MZ,1.6,6.3,SSW,0,510,AZ0ZZZ,89,74,49,AZ00
2015-12-25,9.5,3.9,1.2,MZ00,0.0,MZ,1.3,5.8,,220,,AZ000Z,73,48,34,AZ00
2015-12-26,11.3,5.2,3.0,MZ00,0.0,MZ,1.2,3.4,S,30,930,AZ0YYZ,40,33,21,AZ00
2015-12-27,11.2,5.9,3.7,MZ00,0.0,MZ,1.3,3.7,SSE,20,500,AZ0YYZ,34,28,21,AZ00
2015-12-28,11.2,5.3,3.4,MZ00,0.0,MZ,1.2,3.6,S,10,670,AZ0YYZ,34,29,19,AZ00
2015-12-29,7.7,4.3,1.3,MZ00,0.0,MZ,2.2,7.4,SSW,0,900,AZ0ZZZ,62,35,18,AZ00
2015-12-30,5.3,-0.3,-4.5,MZ00,0.0,MZ,0.9,3.5,SSE,30,690,AY*YYY,92,66,42,AZ00
2015-12-31,7.7,1.2,-4.0,MZ00,0.0,MZ,,,,,,A00000,93,74,50,AY**
2016-01-01,8.0,2.1,-0.5,MZ00,0.0,MZ,1.3,5.8,SSW,180,560,MZZYYZ,77,63,41,AZ00
2016-01-02,1.3,-0.6,-2.4,MZ00,3.8,MZ,,,,,,M00000,97,80,52,AY**
2016-01-03,2.8,-0.5,-3.4,MZ00,5.8,MZ,1.4,8.3,,250,,MYZ00Y,96,58,34,AY**
2016-01-04,2.3,-0.5,-3.1,MZ00,5.8,MZ,1.9,9.1,SSW,0,760,MYZYYY,96,79,48,AY**
2016-01-05,2.4,-1.6,-4.3,MZ00,0.0,MZ,2.1,6.8,SSW,0,850,MZZYYZ,93,74,52,AY**
2016-01-06,2.3,-2.4,-4.7,MZ00,0.0,MZ,2.6,7.2,SSW,0,1110,MZZYYZ,76,64,44,AZ00
2016-01-07,3.9,-1.2,-3.9,MZ00,6.6,MZ,2.5,9.5,SSW,0,1120,MZZYYZ,93,77,52,AY**
2016-01-08,4.9,2.5,-2.2,MZ00,0.0,MZ,2.1,6.6,SSW,10,1000,MYZYYY,97,81,70,AZ00
2016-01-09,2.9,-0.5,-2.7,MZ00,2.4,MZ,,,,,,M00000,98,96,85,AY**
2016-01-10,2.7,1.6,-0.4,MZ00,2.6,MZ,0.9,4.0,S,110,410,MZZYYZ,95,87,70,AZ*0
2016-01-11,5.1,1.0,-2.5,MZZ0,7.0,MZ,1.7,12.0,SW,20,370,MYZYYY,96,84,44,AY**
2016-01-12,2.0,-1.7,-3.9,MZ00,0.0,MZ,2.6,10.0,SW,0,960,MZZYYZ,95,74,46,AY**
2016-01-13,-1.2,-3.9,-5.7,MZ00,0.0,MZ,2.8,10.7,SW,10,680,MZZYYZ,90,49,27,AZ00
2016-01-14,-0.2,-3.7,-5.8,MZ00,2.4,MZ,,,,,,M00000,97,74,33,AY**
2016-01-15,-2.5,-5.3,-7.4,MZ00,0.0,MZ,2.6,15.3,SW,20,560,MZZYYZ,63,45,22,AZ*0
2016-01-16,-3.1,-6.1,-7.4,MZ00,0.0,MZ,1.4,9.2,W,10,530,MZZYYZ,62,48,36,AZ**
2016-01-17,-3.9,-7.2,-11.2,MZ00,0.0,MZ,1.7,9.8,WSW,10,310,MZZYYZ,65,45,31,AZ*0
2016-01-18,-5.8,-9.3,-11.7,MZ00,0.0,MZ,0.7,3.4,,300,,MZZ00Z,71,49,38,AZ00
2016-01-19,2.1,-3.8,-10.3,MZ00,0.0,MZ,1.8,6.2,,150,,MZZ00Z,84,67,46,AZ00
2016-01-20,3.0,-1.9,-4.0,MZ00,0.0,MZ,2.5,6.4,SSW,0,1160,MZZYYZ,76,63,44,AZ00
2016-01-21,6.4,-2.4,-5.8,MZ00,0.0,MZ,1.2,5.6,S,90,540,MZZYYZ,67,48,23,AZ00
2016-01-22,5.2,-2.2,-8.4,MZ00,0.0,MZ,1.1,6.2,SSW,130,420,MZZYYZ,72,45,27,AZ00
2016-01-23,10.5,4.8,-0.7,MZ00,0.0,MZ,1.6,9.7,SW,0,320,MZZZZZ,64,33,7,AZ00
2016-01-24,12.0,5.3,-1.0,MZ00,0.0,MZ,2.2,6.3,SSW,0,1050,MZZZZZ,42,24,13,AZ00
2016-01-25,13.6,7.5,3.3,MZ00,0.0,MZ,2.1,5.5,SSW,0,1160,MZZZZZ,48,38,25,AZ00
2016-01-26,14.1,9.2,6.5,MZ00,0.0,MZ,2.3,5.7,SSW,0,1230,MZZZZZ,50,35,22,AZ00
2016-01-27,12.0,6.9,4.4,MZ00,0.0,MZ,2.6,6.4,SSW,0,1110,MZZZZZ,60,47,32,AZ00
2016-01-28,10.4,5.3,2.5,MZ00,0.0,MZ,1.7,5.7,SSW,10,560,MYZYYY,74,56,37,AZ*0
2016-01-29,13.0,4.7,1.3,MZ00,0.0,MZ,1.5,4.9,SSW,70,790,MZZZZZ,79,59,31,AZ00
2016-01-30,7.9,3.3,0.5,MZ00,0.0,MZ,2.3,13.4,SSW,0,690,MZZZZZ,90,62,22,AZ00
2016-01-31,10.1,6.3,1.2,MZ00,0.0,MZ,2.7,10.6,W,0,390,MZZZZZ,92,67,50,AZ00
2016-02-01,17.2,10.9,7.2,MZ00,0.0,MZ,2.7,12.9,SSW,0,860,MZZZZZ,57,27,6,AZ00
2016-02-02,15.0,10.4,6.4,MZ00,0.0,MZ,2.0,6.0,SSW,10,940,MZZZZZ,53,23,8,AZ*0
2016-02-03,8.1,1.7,-4.4,MZ00,0.0,MZ,2.7,16.1,WSW,10,410,MZZZZZ,89,53,29,AZ*0
2016-02-04,4.7,0.2,-4.0,MZ00,0.0,MZ,1.3,16.2,W,10,420,MZZYYZ,62,45,19,AZ00
2016-02-05,12.4,5.2,1.1,MZ00,0.0,MZ,1.4,9.2,SSE,10,310,MZZZZZ,59,45,25,AZ00
2016-02-06,3.1,-1.4,-4.6,MZ00,0.0,MZ,1.3,6.2,,50,,MYZ00Y,98,77,54,AY**
2016-02-07,-1.0,-2.6,-3.2,MZ00,16.8,MZ,,,,,,M00000,99,97,70,AY**
2016-02-08,7.1,2.1,-2.2,MY**,0.0,MZ,2.7,12.0,SSW,0,850,MYZYYY,81,59,34,AY**
2016-02-09,6.7,1.1,-2.6,MZ00,11.4,MZ,1.5,9.5,SSW,170,650,MZZYYZ,98,77,36,AZ**
2016-02-10,-0.5,-4.0,-6.2,MZ00,0.0,MZ,2.7,13.4,SW,10,840,MZZYYZ,83,57,36,AZ*0
2016-02-11,2.8,-3.7,-7.7,MZ00,0.2,MY,,,,,,M00000,96,62,25,AY**
2016-02-12,-2.1,-4.8,-6.2,MZ00,7.2,MZ,,,,,,M00000,96,88,65,AY**
2016-02-13,7.2,1.2,-3.0,MZ00,0.2,MY,2.8,14.9,SW,10,800,MZZYYZ,91,63,26,AZ00
2016-02-14,6.9,-0.1,-3.8,MZ00,4.0,MZ,,,,,,M00000,97,74,48,AY**
2016-02-15,4.4,-1.3,-4.1,MZ00,0.0,MZ,2.2,6.0,SSW,0,1050,MZZYYZ,71,54,33,AZ00
2016-02-16,1.6,-1.5,-3.7,MZ00,0.0,MZ,0.8,4.2,,210,,MYZ00Y,98,80,61,AY**
2016-02-17,4.9,-1.4,-4.4,MZ00,0.0,MZ,1.1,5.1,SSW,40,420,MYZYYY,98,82,50,AY**
2016-02-18,4.1,-1.4,-3.6,MZ00,0.0,MZ,1.7,7.3,SSW,10,420,MYZYYY,98,72,39,AY**
2016-02-19,1.2,-2.4,-6.3,MZ00,0.0,MZ,2.1,7.7,WSW,0,610,MZZYYZ,64,50,37,AZ00
2016-02-20,10.8,3.8,-6.9,MZ00,0.0,MZ,1.8,12.0,WSW,20,380,MZZYYZ,61,46,21,AZ00
2016-02-21,17.2,10.9,7.7,MZ00,0.0,MZ,3.3,10.9,SSW,0,960,MZZZZZ,53,39,10,AZ00
2016-02-22,12.1,6.4,1.7,MZ00,9.0,MZ,1.9,9.9,SSW,20,830,MZZZZZ,96,65,33,AZ*0
2016-02-23,7.4,4.0,1.2,MZ00,0.0,MZ,2.4,9.0,SSW,0,520,MZZZZZ,93,62,42,AZ00
2016-02-24,9.8,3.1,-2.9,MZ00,0.0,MZ,1.5,7.0,SW,30,340,MYZYYY,93,62,39,AZ00
2016-02-25,8.0,1.4,-2.8,MZ00,0.0,MZ,,,,,,M00000,93,68,43,AY**
2016-02-26,4.6,-0.8,-3.7,MZ00,0.0,MZ,1.4,7.2,SSW,20,470,MYZYYY,95,63,35,AY**
2016-02-27,-2.4,-3.2,-4.2,MZ00,3.8,MZ,1.6,9.5,NE,0,320,MYZYYY,98,97,94,AY**
2016-02-28,0.3,-1.4,-3.0,MZ00,20.4,MZ,0.9,5.7,E,10,240,MYZYYY,99,98,97,AY**
2016-02-29,3.5,0.3,-1.4,MZ00,6.4,MZ,,,,,,M00000,99,90,60,AY**
2016-03-01,6.6,1.3,-3.8,MZ00,0.0,MZ,1.9,7.7,SW,10,630,MZZYYZ,69,46,18,AZ*0
2016-03-02,9.9,2.8,-5.6,MZ00,2.6,MZ,2.5,10.1,SW,0,560,MZZZZZ,97,62,37,AY**
2016-03-03,-1.6,-3.7,-6.1,MZ00,0.4,MZ,3.6,13.0,SW,0,960,MZZYYZ,94,66,44,AZ00
2016-03-04,5.5,0.3,-4.6,MZ00,0.0,MZ,1.8,8.5,SW,10,330,MYZYYY,95,42,13,AZ00
2016-03-05,4.7,-2.5,-5.2,MZ00,26.8,MZ,,,,,,M00000,96,79,46,AY**
2016-03-06,-0.1,-4.4,-7.3,MZ00,0.0,MZ,1.8,7.0,SSW,10,350,MZZYYZ,69,52,34,AZ*0
2016-03-07,1.6,-5.0,-9.7,MZ00,0.0,MZ,1.7,5.8,SSW,10,520,MZZYYZ,71,47,21,AZ00
2016-03-08,-0.9,-5.2,-8.8,MZ00,0.0,MZ,1.3,7.1,W,40,310,MZZYYZ,71,50,34,AZ00
2016-03-09,3.9,-4.3,-9.8,MZ00,0.0,MZ,1.4,5.8,SSE,0,390,MZZYYZ,95,53,22,AY**
2016-03-10,6.9,-0.5,-5.8,MZ00,0.0,MZ,1.2,7.2,S,70,330,MZZYYZ,89,54,29,AZ0*
2016-03-11,7.8,0.8,-3.4,MZ00,0.0,MZ,1.2,6.6,S,10,530,MZZYYZ,84,52,24,AZ00
2016-03-12,11.9,2.5,-2.9,MZ00,0.0,MZ,0.8,4.1,S,90,350,MZZYYZ,88,60,28,AZ00
2016-03-13,5.1,-0.1,-2.1,MZ00,0.2,MY,0.9,6.1,,130,,MYZ00Y,96,79,49,AY**
2016-03-14,3.2,-0.6,-2.8,MZ00,0.0,MZ,,,,,,M00000,93,79,60,AY**
2016-03-15,8.5,0.9,-4.8,MZ00,0.0,MZ,1.3,8.2,S,30,270,MZZZZZ,91,57,22,AZ00
2016-03-16,-1.0,-3.1,-4.8,MZ00,0.6,MZ,1.2,10.4,W,10,270,MYZYYY,96,80,55,AY**
2016-03-17,3.8,-2.2,-4.7,MZ00,0.0,MZ,1.2,8.7,SSE,0,300,MZZYYZ,97,82,55,AY**
2016-03-18,11.5,1.9,-4.8,MZ00,0.0,MZ,1.2,4.3,S,60,410,MZZZZZ,74,42,15,AZ00
2016-03-19,13.2,4.5,-1.0,MZ00,0.0,MZ,1.3,5.8,S,50,440,MZZZZZ,56,33,12,AZ00
2016-03-20,11.7,4.1,-0.5,MZ00,0.0,MZ,1.3,5.9,S,40,400,MZZZZZ,86,51,25,AZ00
2016-03-21,12.0,3.9,-0.5,MZ00,0.0,MZ,1.1,5.4,SSE,80,470,MZZYYZ,91,67,30,AZ00
2016-03-22,12.3,4.1,-0.7,MZ00,0.0,MZ,1.2,5.5,SSE,50,340,MZZZZZ,97,63,19,AZ00
2016-03-23,8.2,2.1,-0.7,MZ00,0.0,MZ,1.2,7.4,SSW,80,220,MZZYYZ,97,66,38,AY**
2016-03-24,11.7,4.2,-2.7,MZ00,0.0,MZ,1.9,8.1,SSW,0,700,MZZZZZ,59,32,10,AZ00
2016-03-25,11.0,5.1,0.4,MZ00,0.0,MZ,1.2,8.3,WSW,20,370,MZZZZZ,58,44,27,AZ00
2016-03-26,14.2,6.7,1.3,MZ00,0.0,MZ,1.4,6.6,SSE,20,300,MZZZZZ,70,32,6,AZ0*
2016-03-27,9.7,3.6,0.1,MZ00,0.2,MY,1.1,4.9,SSW,110,350,MZZYYZ,93,67,40,AZ00
2016-03-28,9.5,3.8,-0.4,MZ00,0.0,MZ,2.1,6.2,SSW,0,890,MZZZZZ,78,56,,AY*0
2016-03-29,12.5,6.7,1.8,MZ00,0.0,MZ,1.7,7.6,SSW,20,430,MZZZZZ,70,51,30,AZ00
2016-03-30,14.6,7.2,3.5,MZ00,0.0,MZ,1.1,6.2,SSW,80,350,MZZYYZ,95,68,30,AZ00
2016-03-31,6.2,3.8,2.4,MZ00,16.6,MZ,0.8,6.5,SSE,70,300,MZZZZZ,98,94,85,AZ*0
2016-04-01,5.0,4.1,3.1,MZ00,5.6,MZ,0.9,5.3,ESE,90,240,MZZYYZ,99,99,98,AZ00
2016-04-02,6.7,4.9,3.5,MZ00,0.0,MZ,0.8,5.8,SSE,90,210,MZZYYZ,100,96,88,AZ00
2016-04-03,6.1,4.4,3.3,MZ00,6.2,MZ,0.6,5.5,W,160,210,MZZYYZ,100,96,80,AZ00
2016-04-04,8.6,4.9,3.5,MZ00,13.8,MZ,0.9,6.5,SSE,150,320,MZZYYZ,100,92,71,AZ00
2016-04-05,5.2,3.9,2.9,MZ00,38.0,MZ,0.9,7.5,SSE,50,420,MZZZZZ,99,97,93,AZ00
2016-04-06,15.4,8.6,3.2,MZ00,0.0,MZ,1.4,5.7,SSW,0,350,MZZZZZ,99,72,40,AZ00
2016-04-07,15.3,8.4,2.9,MZ00,0.0,MZ,2.3,7.6,SSW,10,860,MZZZZZ,72,54,20,AZ00
2016-04-08,10.9,3.0,0.0,MZ00,5.4,MZ,2.0,6.9,SSW,40,1020,MZZZZZ,95,74,47,AZ*0
2016-04-09,11.7,4.6,-0.7,MZ00,1.4,MZ,1.3,6.2,SSW,150,570,MYZYYY,97,66,41,AY**
2016-04-10,13.5,7.0,1.2,MZ00,0.0,MZ,1.7,5.8,SSW,30,450,MZZZZZ,93,50,18,AZ00
2016-04-11,12.6,6.9,3.1,MZ00,0.0,MZ,1.2,6.5,SSE,90,350,MZZYYZ,95,73,40,AZ00
2016-04-12,13.9,6.9,1.5,MZ00,0.0,MZ,1.6,8.4,ESE,0,280,MZZZZZ,96,62,28,AZ00
2016-04-13,10.7,5.7,2.0,MZ00,0.0,MZ,1.5,6.8,SSW,20,250,MZZZZZ,90,68,42,AZ00
2016-04-14,13.3,6.9,0.9,MZ00,0.0,MZ,1.7,6.7,SSW,0,530,MZZZZZ,77,40,11,AZ00
2016-04-15,16.0,8.5,3.9,MZ00,0.0,MZ,1.5,7.8,SSW,0,420,MZZZZZ,95,57,28,AZ00
2016-04-16,16.0,7.9,3.9,MZ00,0.0,MZ,1.1,7.5,SSE,70,240,MZZZZZ,97,73,33,AZ00
2016-04-17,9.7,6.0,2.7,MZ00,13.0,MZ,1.2,8.2,SSW,20,480,MZZZZZ,95,81,50,AZ*0
2016-04-18,10.5,3.5,0.0,MZ00,0.0,MZ,1.9,13.4,SSW,0,420,MZZZZZ,89,57,27,AZ00
2016-04-19,16.5,8.0,-1.4,MZ00,0.0,MZ,1.6,6.9,SSW,10,300,MZZZZZ,65,37,13,AZ00
2016-04-20,15.4,9.2,4.1,MZ00,0.0,MZ,1.2,6.0,E,50,370,MZZZZZ,94,50,28,AZ00
2016-04-21,10.2,6.7,4.3,MZ00,1.8,MZ,1.2,6.2,ESE,100,270,MZZYYZ,95,81,58,AZ*0
2016-04-22,10.7,7.2,3.5,MZ00,0.2,MZ,1.0,4.4,S,90,360,MZZYYZ,96,73,47,AZ00
2016-04-23,11.5,7.1,3.9,MZ00,0.0,MZ,1.5,6.6,W,10,400,MZZZZZ,89,62,44,AZ00
2016-04-24,4.6,1.9,-3.2,MZ00,0.0,MZ,1.7,9.6,W,30,620,MZZYYZ,62,51,38,AZ00
2016-04-25,5.6,1.0,-3.2,MZ00,0.0,MZ,2.0,9.8,W,30,480,MZZYYZ,66,37,18,AZ00
2016-04-26,8.7,3.6,-0.8,MZ00,0.0,MZ,2.1,7.8,W,0,360,MZZZZZ,56,45,34,AZ00
2016-04-27,6.0,2.1,-1.2,MZ00,0.0,MZ,1.6,8.9,WSW,0,340,MZZZZZ,60,35,19,AZ0*
2016-04-28,9.5,3.6,-2.1,MZ00,0.0,MZ,1.4,6.9,E,90,260,MZZYYZ,89,50,26,AZ00
2016-04-29,10.4,3.9,-1.5,MZ00,0.0,MZ,1.3,7.7,SSE,110,480,MYZYYY,95,73,43,AY**
2016-04-30,9.0,2.8,-0.9,MZ00,9.4,MZ,1.1,7.2,ENE,110,250,MYZYYY,97,84,47,AZ*0
2016-05-01,6.2,2.0,-1.0,MZ00,0.0,MZ,1.0,6.6,W,50,280,MZZZZZ,84,63,49,AZ*0
2016-05-02,14.4,6.9,0.7,MZ00,0.0,MZ,1.8,7.9,SSW,10,660,MZZZZZ,66,49,27,AZ00
2016-05-03,10.8,6.6,2.4,MZ00,0.0,MZ,1.9,10.2,WSW,30,470,MZZZZZ,63,48,35,AZ00
2016-05-04,16.8,8.6,1.4,MZ00,0.0,MZ,1.4,7.5,SSE,50,310,MZZZZZ,55,29,8,AZ00
2016-05-05,10.4,5.5,1.8,MZ00,0.0,MZ,1.4,9.0,ESE,50,330,MZZZZZ,92,64,45,AZ00
2016-05-06,13.1,7.3,1.0,MZ00,0.0,MZ,1.0,8.5,SSE,80,370,MZZYYZ,91,59,36,AZ00
2016-05-07,11.2,7.2,3.4,MZ00,0.0,MZ,0.9,7.1,SSE,90,300,MZZYYZ,79,62,47,AZ00
2016-05-08,7.8,5.8,4.3,MZ00,0.8,MZ,0.7,4.6,SSE,80,240,MZZYYZ,97,83,67,AZ00
2016-05-09,4.9,4.3,3.4,MZ00,11.4,MZ,1.2,7.6,E,110,250,MZZYYZ,100,97,91,AZ00
2016-05-10,11.6,6.6,3.0,MZ00,25.8,MZ,1.2,7.2,ENE,50,250,MZZZZZ,100,91,68,AZ00
2016-05-11,9.8,5.6,4.0,MZ00,26.6,MZ,1.0,4.7,SSE,90,240,MZZYYZ,99,96,89,AZ00
2016-05-12,13.6,7.9,3.7,MZ00,0.0,MZ,1.6,7.0,SSW,0,460,MZZZZZ,97,66,41,AZ00
2016-05-13,13.5,8.8,4.9,MZ00,0.0,MZ,1.8,6.2,SSW,30,420,MZZZZZ,82,62,44,AZ00
2016-05-14,13.7,9.3,4.6,MZ00,0.0,MZ,1.8,7.4,W,10,430,MZZZZZ,70,56,41,AZ0*
2016-05-15,11.0,6.8,3.4,MZ00,0.0,MZ,1.6,8.6,W,10,430,MZZZZZ,59,44,26,AZ0*
2016-05-16,13.0,7.7,2.4,MZ00,0.0,MZ,1.4,8.8,W,30,360,MZZZZZ,58,38,24,AZ00
2016-05-17,14.6,7.7,2.2,MZ00,0.0,MZ,1.3,6.3,SSE,10,290,MZZZZZ,91,50,24,AZ00
2016-05-18,14.7,8.3,3.5,MZ00,1.6,MZ,0.9,6.7,SSE,150,270,MZZYYZ,97,71,37,AZ*0
2016-05-19,7.2,5.0,2.9,MZ00,2.0,MZ,1.4,8.7,SSW,60,390,MZZZZZ,94,62,40,AZ**
2016-05-20,17.9,10.4,1.0,MZ00,0.0,MZ,1.3,6.3,SSE,40,280,MZZZZZ,64,41,24,AZ00
2016-05-21,19.7,12.8,6.9,MZ00,0.0,MZ,1.4,5.7,E,20,340,MZZZZZ,86,57,34,AZ0*
2016-05-22,15.9,10.8,4.5,MZ00,0.4,MZ,1.2,7.8,S,20,400,MZZZZZ,89,70,53,AZ00
2016-05-23,6.4,4.4,2.0,MZ00,4.8,MZ,2.0,14.3,WSW,10,480,MZZZZZ,96,63,45,AZ*0
2016-05-24,17.0,9.5,3.8,MZ00,0.0,MZ,1.3,6.8,WSW,40,380,MZZZZZ,74,49,28,AZ00
2016-05-25,17.0,10.8,4.8,MZ00,0.0,MZ,1.1,4.5,S,30,360,MZZZZZ,88,61,30,AZ00
2016-05-26,19.0,13.0,7.3,MZ00,0.0,MZ,1.2,5.2,SSW,160,330,MZZYYZ,92,65,42,AZ0*
2016-05-27,19.1,13.2,9.5,MZ00,0.0,MZ,0.9,7.0,E,250,250,MZZYYZ,93,76,56,AZ00
2016-05-28,19.4,14.0,10.0,MZ00,0.0,MZ,0.9,6.4,SSE,230,360,MZZYYZ,97,76,51,AZ00
2016-05-29,15.2,10.4,7.8,MZ00,5.8,MZ,1.3,6.0,SW,60,350,MZZZZZ,97,76,49,AZ*0
2016-05-30,16.2,10.4,5.9,MZ00,0.0,MZ,1.8,7.0,SW,0,550,MZZZZZ,89,64,39,AZ00
2016-05-31,15.8,9.6,6.2,MZ00,0.4,MY,1.2,6.5,WSW,170,310,MZZYYZ,98,73,36,AZ00
2016-06-01,13.5,8.9,5.7,MZ00,1.2,MZ,0.9,6.0,SSE,210,230,MZZYYZ,97,86,63,AZ**
2016-06-02,12.6,8.9,6.1,MZ00,2.6,MZ,0.7,3.5,S,110,360,MZZYYZ,97,86,61,AZ*0
2016-06-03,15.1,10.7,6.1,MZ00,0.6,MZ,0.8,5.3,E,220,260,MZZYYZ,98,84,64,AZ0*
2016-06-04,17.3,11.6,7.2,MZ00,1.0,MZ,0.9,5.4,SW,140,240,MZZYYZ,98,77,42,AZ00
2016-06-05,17.2,11.5,6.8,MZ00,0.2,MY,1.2,5.3,SSW,50,420,MZZZZZ,93,74,50,AZ0*
2016-06-06,19.2,12.3,6.5,MZ00,1.2,MZ,1.0,6.4,SSE,50,420,MZZZZZ,98,75,49,AZ**
2016-06-07,18.0,12.6,9.6,MZ00,2.0,MZ,0.9,7.7,SSW,70,300,MZZZZZ,98,81,57,AZ**
2016-06-08,20.9,13.7,8.7,MZ00,0.6,MZ,1.1,6.2,SSW,0,330,MZZZZZ,85,59,34,AZ00
2016-06-09,19.0,13.3,7.5,MZ00,0.0,MZ,1.2,8.6,WSW,10,300,MZZZZZ,73,53,34,AZ00
2016-06-10,19.2,12.5,6.5,MZ00,5.2,MY,1.1,5.6,E,90,330,MZZYYZ,98,66,42,AZ*0
2016-06-11,20.2,13.9,8.9,MZ00,0.0,MZ,1.2,7.7,SSW,90,350,MZZYYZ,98,60,26,AZ00
2016-06-12,18.5,12.6,8.4,MZ00,0.0,MZ,1.1,10.6,WSW,70,450,MZZZZZ,66,51,33,AZ00
2016-06-13,19.2,12.8,8.8,MZ00,0.0,MZ,1.0,8.2,SW,90,330,MZZYYZ,65,54,38,AZ00
2016-06-14,20.7,13.1,7.9,MZ00,0.0,MZ,1.4,6.2,WSW,40,420,MZZZZZ,65,49,27,AZ00
2016-06-15,17.3,11.2,6.1,MZ00,0.8,MZ,1.2,7.6,SSW,30,400,MZZZZZ,95,61,29,AZ00
2016-06-16,12.1,8.5,5.3,MZ00,27.6,MY,0.8,4.8,S,160,260,MZZYYZ,98,94,80,AZ*0
2016-06-17,16.7,9.7,3.6,MZ00,0.2,MY,1.7,7.9,SW,0,650,MZZZZZ,92,62,32,AZ00
2016-06-18,14.3,8.8,3.7,MZ00,9.4,MZ,1.1,5.7,SSW,30,320,MZZZZZ,98,76,41,AZ*0
2016-06-19,15.1,9.9,3.4,MZ00,0.0,MZ,1.0,7.0,SSW,60,280,MZZZZZ,98,64,42,AZ00
2016-06-20,20.5,13.5,6.4,MZ00,0.0,MZ,1.2,5.7,SSW,10,250,MZZZZZ,77,52,26,AZ00
2016-06-21,21.5,15.3,10.5,MZ00,0.0,MZ,0.9,4.5,SSW,110,260,MZZYYZ,97,68,46,AZ00
2016-06-22,24.0,17.2,10.5,MZ00,0.0,MZ,1.0,6.5,SSE,110,590,MZZYYZ,98,73,45,AZ00
2016-06-23,25.8,19.2,12.5,MZ00,0.0,MZ,1.1,5.8,SSE,60,620,MZZZZZ,95,60,35,AZ00
2016-06-24,25.9,19.5,13.8,MZ00,0.0,MZ,1.0,5.7,SSE,90,510,MZZYYZ,85,62,40,AZ00
