DATA,Temperatura massima (°C),Temperatura media (°C),Temperatura minima (°C),Temperatura classe,Precipitazione (mm),Precipitazione classe,Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Durata calma (min),Tempo permanenza (min),Vento classe,Umidità massima (%),Umidità media (%),Umidità minima (%),Umidità classe,Radiazione globale (MJ/m²),Radiazione classe
2005-03-26,5.7,2.9,1.2,MZ00,4.8,MZ,0.5,4.5,,410,,MZZ00Z,89,79,57,AZ*0,5.8,MZ
2005-03-27,7.7,3.6,0.6,MZ00,3.2,MZ,1.5,8.0,,200,,MZZ00Z,89,62,36,AZ*0,13.0,MZ
2005-03-28,12.0,5.6,1.9,MZ00,0.0,MZ,1.6,8.2,W,90,370,MZZYYZ,60,42,20,AZ00,19.9,MZ
2005-03-29,9.1,4.1,1.2,MZ00,0.4,MZ,0.6,3.9,,310,,MZZ00Z,80,63,38,AZ00,12.2,MZ
2005-03-30,5.0,3.0,1.1,MZ00,0.2,MY,1.2,7.4,W,20,210,MZZYYZ,70,56,45,AZ00,6.9,MZ
2005-03-31,3.4,1.1,-0.2,MZ00,5.4,MZ,0.8,6.6,,220,,MZZ00Z,81,67,48,AZ*0,4.1,MZ
2005-04-01,8.2,1.7,-2.0,MZ00,0.0,MZ,1.0,6.9,E,100,290,MZZYYZ,87,67,41,AZ0*,19.4,MZ
2005-04-02,2.5,-0.2,-2.2,MZ00,0.6,MZ,2.7,10.8,ESE,50,640,MYZYYY,85,63,42,AZ00,11.2,MZ
2005-04-03,3.6,-0.2,-3.5,MZ00,0.0,MZ,1.9,10.6,ESE,120,390,MZZYYZ,78,54,28,AZ00,21.8,MZ
2005-04-04,5.0,0.2,-4.5,MZ00,0.0,MZ,1.9,10.7,ESE,100,480,MZZYYZ,69,47,16,AZ00,22.4,MZ
2005-04-05,9.0,2.7,-2.7,MZ00,0.0,MZ,0.8,5.5,,210,,MZZ00Z,59,45,23,AZ00,18.6,MZ
2005-04-06,11.1,4.6,0.2,MZ00,0.0,MZ,0.8,5.9,,160,,MZZ00Z,68,47,21,AZ0*,20.5,MZ
2005-04-07,7.9,3.3,0.7,MZ00,0.8,MZ,0.8,6.8,,210,,MZZ00Z,91,61,36,AZ00,11.2,MZ
2005-04-08,3.8,1.3,-1.9,MZ00,3.6,MZ,1.2,8.7,,240,,MZZ00Z,83,66,46,AZ*0,6.5,MZ
2005-04-09,-1.1,-3.1,-4.8,MZ00,0.0,MZ,1.9,10.7,WSW,0,300,MZZYYZ,63,46,35,AZ*0,10.2,MZ
2005-04-10,0.7,-2.6,-5.7,MZ00,0.0,MZ,2.4,9.7,W,0,490,MZZYYZ,74,49,38,AZ00,18.4,MZ
2005-04-11,2.7,0.0,-2.5,MZ00,11.6,MZ,0.6,7.3,,320,,MYZ00Y,95,83,69,AY**,2.3,MZ
2005-04-12,11.1,3.5,-1.1,MZ00,8.8,MZ,0.7,6.6,,180,,MYZ00Y,100,72,31,AY**,19.2,MZ
2005-04-13,9.9,4.1,-0.7,MZ00,0.4,MY,0.8,5.9,,420,,MYZ00Y,93,65,32,AZ0*,15.1,MZ
2005-04-14,10.3,4.2,0.9,MZ00,0.0,MZ,0.9,7.9,,280,,MZZ00Z,81,61,21,AZ00,16.4,MZ
2005-04-15,3.6,1.3,0.3,MZ00,13.4,MZ,0.9,7.3,,200,,MZZ00Z,86,79,69,AZ*0,4.3,MZ
2005-04-16,3.8,-1.3,-3.6,MZ00,2.0,MZ,,,,,,M00000,86,79,62,AZ*0,,M0
2005-04-17,4.2,-0.9,-4.0,MZ00,9.8,MZ,1.4,8.3,,280,,MZZ00Z,79,58,36,AZ*0,2.9,MZ
2005-04-18,12.2,4.4,0.1,MZ00,34.8,MY,1.7,10.4,W,40,240,MZZYYZ,77,49,24,AZ**,18.4,MZ
2005-04-19,6.4,2.6,-0.2,MZ00,0.0,MZ,2.6,9.9,W,10,510,MZZYYZ,76,43,26,AZ*0,18.0,MZ
2005-04-20,4.0,0.2,-1.9,MZ00,0.0,MZ,2.0,9.4,W,10,320,MZZYYZ,56,41,29,AZ*0,14.7,MZ
2005-04-21,8.8,2.4,-2.3,MZ00,0.0,MZ,2.1,9.9,W,10,510,MZZYYZ,48,37,22,AZ00,27.3,MZ
2005-04-22,11.3,2.9,-2.9,MZ00,0.0,MZ,0.9,5.8,,210,,MZZ00Z,89,55,14,AZ00,26.9,MZ
2005-04-23,5.3,1.7,-0.1,MZ00,0.6,MY,0.3,2.3,,560,,MYZ00Y,100,79,60,AZ00,6.5,MZ
2005-04-24,0.7,-0.7,-2.0,MZ00,1.0,MZ,,,,,,M00000,100,89,74,AY**,,M0
2005-04-25,9.1,2.9,-1.3,MZ00,50.0,MY,,,,,,M00000,100,63,35,AY**,20.9,MZ
2005-04-26,12.4,7.0,1.2,MZ00,3.2,MZ,1.6,7.6,WNW,50,340,MZZYYZ,51,32,10,AZ*0,28.2,MZ
2005-04-27,14.8,9.2,4.1,MZ00,0.0,MZ,1.5,6.6,S,40,250,MZZYYZ,49,32,19,AZ00,24.6,MZ
2005-04-28,15.7,11.2,7.1,MZ00,0.0,MZ,2.1,8.1,S,10,390,MZZYYZ,34,24,16,AZ00,27.4,MZ
2005-04-29,16.4,11.9,7.1,MZ00,0.0,MZ,1.6,7.2,W,40,460,MZZYYZ,54,26,15,AZ*0,26.7,MZ
2005-04-30,19.6,12.2,6.7,MZ00,0.0,MZ,1.1,6.5,ESE,140,380,MZZYYZ,79,42,15,AZ00,27.9,MZ
2005-05-01,19.3,12.4,6.6,MZ00,0.0,MZ,0.9,6.4,SE,140,290,MZZYYZ,81,47,10,AZ00,26.8,MZ
2005-05-02,18.7,12.5,7.2,MZ00,0.0,MZ,0.9,6.5,,160,,MZZ00Z,76,41,15,AZ00,22.0,MZ
2005-05-03,16.5,10.1,5.5,MZ00,3.4,MZ,1.5,9.7,S,30,220,MZZYYZ,72,43,26,AZ*0,20.1,MZ
2005-05-04,11.0,7.0,2.2,MZ00,0.0,MZ,2.7,10.9,W,0,700,MZZZZZ,59,41,25,AZ00,28.7,MZ
2005-05-05,10.4,5.0,1.4,MZ00,0.0,MZ,1.9,9.2,W,40,380,MZZYYZ,54,42,29,AZ*0,24.1,MZ
2005-05-06,7.7,4.8,1.8,MZ00,0.0,MZ,2.6,12.7,W,30,810,MZZYYZ,54,42,33,AZ00,24.8,MZ
2005-05-07,10.4,6.5,1.5,MZ00,0.0,MZ,3.3,13.7,W,30,570,MZZYYZ,47,33,16,AZ00,29.1,MZ
2005-05-08,10.9,6.2,2.0,MZ00,0.0,MZ,3.2,42.3,WSW,0,540,MZZZZZ,45,19,4,AY**,30.0,MZ
2005-05-09,12.3,6.7,1.8,MZ00,0.0,MZ,1.5,27.1,WNW,120,300,MZZYYZ,78,27,8,AZ00,29.7,MZ
2005-05-10,9.5,5.2,2.3,MZ00,1.0,MZ,1.1,5.6,W,30,250,MZZYYZ,77,56,41,AZ00,12.3,MZ
2005-05-11,11.2,6.4,3.1,MZ00,1.0,MZ,1.7,9.3,E,40,230,MZZYYZ,91,53,21,AZ00,22.2,MZ
2005-05-12,6.7,3.0,1.6,MZ00,1.4,MZ,1.4,11.9,NE,100,230,MZZYYZ,86,72,49,AZ*0,11.2,MZ
2005-05-13,9.7,5.2,1.4,MZ00,0.0,MZ,1.3,7.6,E,30,290,MZZYYZ,78,63,45,AZ00,16.3,MZ
2005-05-14,9.3,5.2,2.8,MZ00,12.4,MZ,2.5,12.7,ESE,10,350,MZZYYZ,90,64,43,AZ*0,11.2,MZ
2005-05-15,15.6,8.7,3.4,MZ00,0.0,MZ,1.7,7.5,WNW,40,220,MZZYYZ,73,42,17,AZ00,27.7,MZ
2005-05-16,8.9,5.5,2.7,MZ00,2.8,MZ,1.1,6.8,SW,90,180,MZZYYZ,80,66,47,AZ*0,12.3,MZ
2005-05-17,9.5,4.3,0.8,MZ00,6.0,MZ,1.3,7.7,,150,,MZZ00Z,85,61,34,AZ*0,15.1,MZ
2005-05-18,8.7,5.0,1.8,MZ00,0.4,MZ,2.1,10.7,W,70,550,MZZYYZ,84,56,39,AZ00,20.6,MZ
2005-05-19,14.0,9.3,2.5,MZ00,0.0,MZ,1.7,8.1,W,20,390,MZZYYZ,45,22,9,AZ00,30.6,MZ
2005-05-20,19.0,11.9,6.2,MZ00,0.0,MZ,0.8,4.3,ESE,60,280,MZZYYZ,83,40,18,AZ00,29.2,MZ
2005-05-21,17.2,11.8,7.8,MZ00,0.0,MZ,0.8,7.9,ESE,100,190,MZZYYZ,83,55,21,AZ00,20.5,MZ
2005-05-22,15.5,9.9,6.3,MZ00,0.4,MZ,0.9,10.9,,190,,MZZ00Z,82,47,19,AZ00,18.8,MZ
2005-05-23,9.9,6.1,3.1,MZ00,3.8,MZ,1.7,9.6,W,120,350,MZZYYZ,86,57,33,AZ*0,20.8,MZ
2005-05-24,17.5,10.7,2.3,MZ00,0.0,MZ,1.2,7.5,N,20,250,MZZYYZ,66,26,5,AZ00,29.9,MZ
2005-05-25,20.8,13.6,7.7,MZ00,0.0,MZ,0.9,4.7,ESE,50,390,MZZYYZ,63,37,18,AZ00,29.4,MZ
2005-05-26,21.3,14.2,8.6,MZ00,0.0,MZ,0.8,7.2,,160,,MZZ00Z,81,55,30,AZ00,29.3,MZ
2005-05-27,19.8,14.2,10.0,MZ00,0.0,MZ,1.8,10.9,,200,,MZZ00Z,82,57,31,AZ00,28.5,MZ
2005-05-28,20.1,15.4,9.8,MZ00,0.0,MZ,1.9,9.6,ESE,60,600,MZZYYZ,66,43,24,AZ00,29.9,MZ
2005-05-29,19.8,15.3,10.6,MZ00,0.0,MZ,1.9,10.3,ESE,110,630,MYZYYY,71,42,26,AZ00,27.5,MY
2005-05-30,16.7,13.0,9.0,MZ00,0.2,MY,1.2,8.6,W,80,280,MZZYYZ,72,54,39,AZ00,10.9,MZ
2005-05-31,19.5,13.5,6.6,MZ00,0.0,MZ,1.9,9.4,W,40,450,MZZYYZ,52,26,4,AZ0*,32.0,MZ
2005-06-01,16.7,11.3,7.3,MZ00,0.0,MZ,0.8,6.9,,210,,MZZ00Z,89,54,30,AZ00,27.6,MZ
2005-06-02,17.3,11.6,7.3,MZ00,0.0,MZ,0.7,6.0,,300,,MZZ00Z,90,69,39,AZ0*,25.9,MZ
2005-06-03,17.6,11.8,8.0,MZ00,0.0,MZ,0.9,8.3,,240,,MZZ00Z,81,69,48,AZ00,19.0,MZ
2005-06-04,18.3,12.9,7.1,MZ00,4.4,MZ,1.6,7.7,WSW,40,280,MZZYYZ,80,42,15,AZ**,26.1,MZ
2005-06-05,17.0,11.7,6.0,MZ00,0.0,MZ,1.8,9.6,W,50,500,MZZYYZ,40,20,6,AZ00,29.4,MZ
2005-06-06,15.7,10.6,7.0,MZ00,0.0,MZ,1.6,8.3,WSW,0,360,MZZZZZ,55,38,23,AZ00,26.9,MZ
2005-06-07,14.6,10.6,5.6,MZ00,0.0,MZ,1.8,9.4,W,40,470,MZZYYZ,51,34,19,AZ00,30.6,MZ
2005-06-08,15.5,8.0,1.3,MZ00,0.0,MZ,1.0,7.1,N,70,230,MZZYYZ,71,39,16,AZ00,26.6,MZ
2005-06-09,13.5,7.1,2.3,MZ00,0.0,MZ,1.0,9.8,SE,60,220,MZZYYZ,75,55,31,AZ0*,27.3,MZ
2005-06-10,14.5,8.5,1.6,MZ00,0.0,MZ,1.5,8.9,W,50,340,MZZYYZ,72,36,12,AZ00,31.2,MZ
2005-06-11,16.7,9.9,4.2,MZ00,0.0,MZ,0.9,4.5,N,130,330,MZZYYZ,80,48,23,AZ00,29.0,MZ
2005-06-12,16.1,10.3,5.2,MZ00,0.0,MZ,0.8,5.1,ESE,120,240,MZZYYZ,82,60,27,AZ0*,20.3,MZ
2005-06-13,14.7,9.6,6.9,MZ00,7.2,MZ,0.8,7.7,,170,,MZZ00Z,95,76,60,AZ*0,15.4,MZ
2005-06-14,11.0,8.5,6.9,MZ00,19.6,MZ,1.1,8.6,ESE,140,360,MZZYYZ,98,81,69,AZ*0,6.6,MZ
2005-06-15,18.2,12.8,7.1,MZ00,0.0,MZ,1.2,5.9,SW,30,160,MZZYYZ,81,51,34,AZ00,28.6,MZ
2005-06-16,18.3,13.8,9.4,MZ00,0.0,MZ,1.2,7.5,SSW,60,140,MZZYYZ,77,49,30,AZ0*,26.7,MZ
2005-06-17,20.7,15.4,10.4,MZ00,0.0,MZ,0.9,6.5,ESE,90,180,MZZYYZ,78,54,31,AZ00,28.4,MZ
2005-06-18,23.7,17.1,11.9,MZ00,0.0,MZ,0.9,5.9,SE,100,220,MZZYYZ,77,56,31,AZ00,28.9,MZ
2005-06-19,23.3,16.5,11.7,MZ00,7.0,MZ,1.5,15.7,ESE,40,460,MZZYYZ,70,55,39,AZ*0,29.8,MZ
2005-06-20,21.5,16.0,10.2,MZ00,0.0,MZ,1.0,7.9,,150,,MZZ00Z,67,54,31,AZ**,30.2,MZ
2005-06-21,23.2,16.1,10.2,MZ00,1.2,MZ,1.3,12.0,ESE,40,240,MZZYYZ,70,52,26,AZ*0,27.0,MZ
2005-06-22,22.0,16.8,11.9,MZ00,0.8,MY,1.8,10.6,ESE,120,440,MZZYYZ,64,45,26,AZ00,22.3,MZ
2005-06-23,25.0,18.0,12.9,MZ00,0.6,MY,0.8,5.7,ESE,140,330,MZZYYZ,76,45,21,AZ00,24.8,MZ
2005-06-24,22.4,16.4,12.2,MZ00,3.2,MZ,1.5,14.3,ESE,60,560,MZZYYZ,81,55,34,AZ*0,20.6,MZ
2005-06-25,20.4,16.0,12.0,MZ00,0.4,MZ,1.1,8.2,S,80,160,MZZYYZ,74,51,32,AZ00,18.6,MZ
2005-06-26,25.1,19.0,12.7,MZ00,0.0,MZ,0.9,4.6,S,80,260,MZZYYZ,60,39,17,AZ00,29.3,MZ
2005-06-27,25.9,20.2,14.4,MZ00,0.0,MZ,1.1,,ESE,40,250,MZ0YYZ,65,42,14,AZ00,29.8,MZ
2005-06-28,25.6,20.1,14.6,MZ00,0.0,MZ,1.0,6.0,S,110,220,MZZYYZ,76,34,15,AZ*0,21.7,MZ
2005-06-29,24.0,17.3,9.4,MZ00,12.2,MZ,1.5,10.5,SE,40,280,MZZYYZ,77,40,19,AZ*0,22.1,MZ
2005-06-30,22.1,15.8,10.5,MZ00,0.0,MZ,1.5,8.7,WSW,20,300,MZZYYZ,55,38,22,AZ00,28.0,MZ
2005-07-01,13.5,10.3,7.2,MZ00,0.0,MZ,2.3,10.0,W,0,700,MZZZZZ,58,44,35,AZ00,22.8,MZ
2005-07-02,20.9,15.0,7.6,MZ00,0.0,MZ,1.8,9.5,W,10,420,MZZYYZ,60,38,28,AZ00,30.3,MZ
2005-07-03,22.4,15.9,10.5,MZ00,0.0,MZ,0.8,4.0,ESE,130,190,MZZYYZ,68,51,32,AZ00,25.9,MZ
2005-07-04,17.8,12.8,10.1,MZ00,7.6,MZ,0.6,5.2,,210,,MZZ00Z,94,74,52,AZ*0,10.4,MZ
2005-07-05,13.7,9.5,6.4,MYY*,0.0,MY,2.5,10.1,W,10,600,MYYYYY,81,42,28,AYY*,28.9,MY
2005-07-06,16.9,11.8,6.7,MZ00,0.2,MY,1.5,9.1,W,30,260,MZZYYZ,54,37,15,AZ00,20.8,MZ
2005-07-07,17.1,10.0,5.5,MZ00,0.0,MZ,2.1,11.4,WSW,20,460,MZZYYZ,51,42,26,AZ00,21.1,MZ
2005-07-08,15.6,9.6,4.8,MZ00,0.0,MZ,1.9,8.4,WSW,10,340,MZZYYZ,57,40,25,AZ00,29.4,MZ
2005-07-09,10.5,7.1,5.1,MZ00,8.4,MZ,0.8,4.6,,150,,MZZ00Z,80,67,53,AZ*0,8.9,MZ
2005-07-10,13.2,8.0,4.4,MZ00,6.0,MZ,0.8,8.5,ESE,140,230,MZZYYZ,82,69,47,AZ*0,16.6,MZ
2005-07-11,20.5,12.8,8.3,MZ00,0.2,MY,1.4,8.6,WNW,30,190,MZZYYZ,64,46,23,AZ00,24.5,MZ
2005-07-12,20.8,12.7,8.3,MZ00,1.8,MZ,1.0,11.0,ESE,80,300,MZZYYZ,78,53,27,AZ*0,17.1,MZ
2005-07-13,17.6,12.7,7.7,MZ00,0.4,MY,1.1,10.6,ESE,140,370,MZZYYZ,78,60,44,AZ00,20.7,MZ
2005-07-14,21.7,15.7,9.6,MZ00,0.0,MZ,0.8,6.7,,210,,MZZ00Z,75,49,17,AZ0*,27.2,MZ
2005-07-15,23.7,18.2,11.4,MZ00,0.0,MZ,1.6,9.5,W,10,400,MZZYYZ,65,33,10,AZ00,30.0,MZ
2005-07-16,24.3,19.5,14.9,MZ00,0.0,MZ,1.5,8.1,WNW,30,320,MZZYYZ,45,32,16,AZ00,24.3,MZ
2005-07-17,27.0,20.3,15.1,MZ00,0.0,MZ,1.1,8.3,ESE,30,260,MZZYYZ,73,34,9,AZ00,29.4,MZ
2005-07-18,18.2,13.9,7.8,MZ00,10.8,MZ,1.2,13.0,SE,90,270,MZZYYZ,84,63,34,AZ*0,7.9,MZ
2005-07-19,17.9,13.3,9.1,MZ00,0.0,MZ,2.4,10.4,W,0,690,MZZZZZ,57,37,22,AZ00,30.6,MZ
2005-07-20,21.2,15.6,9.5,MY**,0.0,MY,1.8,9.5,W,60,450,MYZYYY,42,21,6,AY**,30.9,MY
2005-07-21,18.8,14.4,10.3,MZ00,0.0,MZ,1.9,9.4,W,10,550,MZZYYZ,44,30,18,AZ00,30.0,MZ
2005-07-22,19.7,14.8,9.6,MZ00,0.0,MZ,1.5,9.4,WNW,50,400,MZZYYZ,45,25,12,AZ00,30.0,MZ
2005-07-23,19.5,13.6,8.5,MZ00,0.0,MZ,0.9,7.3,N,120,170,MZZYYZ,75,38,18,AZ00,22.2,MZ
2005-07-24,20.7,14.3,9.8,MZ00,0.0,MZ,1.0,9.6,,190,,MZZ00Z,82,51,23,AZ00,19.1,MZ
2005-07-25,19.7,15.2,11.1,MZ0Z,0.0,MZ,0.7,3.5,,240,,MZZ00Z,84,65,47,AZ0*,17.5,MZ
2005-07-26,22.4,16.1,10.9,MZ00,0.0,MZ,0.7,4.9,ESE,130,180,MZZYYZ,83,65,41,AZ00,19.7,MZ
2005-07-27,21.9,16.5,11.9,MZ00,0.0,MZ,1.3,8.8,,190,,MZZ00Z,84,63,39,AZ00,20.7,MZ
2005-07-28,23.4,17.9,13.5,MZ00,0.0,MZ,1.9,11.7,ESE,130,430,MZZYYZ,82,62,31,AZ0*,25.6,MZ
2005-07-29,21.7,16.9,14.0,MZ00,0.0,MZ,0.8,7.6,,170,,MZZ00Z,87,67,35,AZ00,13.9,MZ
2005-07-30,23.0,16.4,11.5,MZ00,0.0,MZ,1.4,9.5,W,30,240,MZZYYZ,84,46,19,AZ0*,19.6,MZ
2005-07-31,20.2,14.2,8.7,MZ00,0.0,MZ,2.1,9.0,W,20,420,MZZYYZ,55,36,21,AZ00,28.6,MZ
2005-08-01,21.0,14.4,9.8,MZ00,0.4,MZ,1.2,8.9,,150,,MZZ00Z,84,51,11,AZ00,18.3,MZ
2005-08-02,14.0,10.8,9.3,MZ00,10.2,MZ,1.2,23.4,SW,130,220,MZZYYZ,88,68,44,AZ*0,9.4,MZ
2005-08-03,14.5,10.9,7.6,MZ00,0.8,MZ,1.8,10.6,W,40,350,MZZYYZ,79,53,39,AZ00,16.4,MZ
2005-08-04,16.9,12.5,8.7,MZ00,0.0,MZ,2.2,10.5,W,30,590,MZZYYZ,45,28,10,AZ00,28.6,MZ
2005-08-05,20.6,15.0,8.9,MZ00,0.0,MZ,1.9,8.2,W,10,530,MZZYYZ,45,26,14,AZ00,27.8,MZ
2005-08-06,19.3,15.1,12.0,MZ00,0.0,MZ,2.6,9.2,W,0,660,MZZZZZ,48,32,16,AZ00,24.3,MZ
2005-08-07,13.9,10.5,5.8,MZ00,0.0,MZ,2.8,13.7,W,0,650,MZZZZZ,50,40,25,AZ00,16.8,MZ
2005-08-08,18.9,10.6,3.9,MZ00,0.0,MZ,1.4,7.2,W,50,330,MZZYYZ,77,31,4,AZ00,28.4,MZ
2005-08-09,19.0,11.4,5.7,MZ00,0.0,MZ,0.8,3.9,SE,80,270,MZZYYZ,78,56,31,AZ00,26.8,MZ
2005-08-10,19.8,12.4,6.6,MZ00,1.6,MZ,0.9,7.5,ESE,110,260,MZZYYZ,77,58,37,AZ*0,17.3,MZ
2005-08-11,14.9,11.9,9.0,MZ00,2.6,MZ,1.1,8.9,S,70,180,MZZYYZ,78,61,46,AZ*0,8.8,MZ
2005-08-12,20.4,14.1,8.4,MZ00,0.0,MZ,1.7,7.8,W,10,360,MZZYYZ,54,30,9,AZ00,27.5,MZ
2005-08-13,20.1,14.1,10.2,MZ00,0.0,MZ,1.5,9.7,W,10,310,MZZYYZ,45,34,23,AZ00,23.4,MZ
2005-08-14,18.9,12.7,6.8,MZ00,1.4,MZ,2.0,11.8,W,20,370,MZZYYZ,66,34,17,AZ*0,18.7,MZ
2005-08-15,12.8,9.2,5.8,MZ00,0.0,MZ,2.2,11.7,W,20,700,MZZYYZ,52,40,28,AZ00,25.5,MZ
2005-08-16,22.6,13.5,5.9,MZ00,0.0,MZ,1.0,6.8,ESE,40,250,MZZYYZ,50,30,9,AZ00,26.5,MZ
2005-08-17,23.7,14.7,9.0,MZ00,0.0,MZ,1.0,6.1,ESE,70,290,MZZYYZ,67,41,12,AZ00,22.7,MZ
2005-08-18,14.0,11.2,9.1,MZ00,4.4,MZ,0.9,8.5,,150,,MZZ00Z,83,71,51,AZ*0,8.6,MZ
2005-08-19,19.3,12.4,8.3,MZ00,13.0,MY,0.9,5.5,ESE,110,310,MZZYYZ,78,63,36,AZ*0,11.6,MZ
2005-08-20,16.1,10.9,5.9,MZ00,0.4,MZ,1.4,12.4,S,110,240,MZZYYZ,83,55,31,AZ00,16.1,MZ
2005-08-21,12.6,8.4,5.4,MZ00,0.4,MZ,0.6,5.2,,280,,MZZ00Z,99,71,49,AZ00,9.7,MZ
2005-08-22,14.9,11.5,7.6,MZ00,0.2,MY,1.9,9.9,W,40,730,MZZYYZ,79,54,43,AZ00,12.3,MZ
2005-08-23,17.3,12.5,8.5,MZ00,0.0,MZ,2.0,9.2,W,0,440,MZZZZZ,52,40,26,AZ00,24.8,MZ
2005-08-24,20.0,13.0,8.0,MZ00,0.0,MZ,0.9,6.2,ESE,70,270,MZZYYZ,77,52,27,AZ00,22.1,MZ
2005-08-25,20.2,13.6,9.7,MZ00,0.0,MZ,0.7,6.2,ESE,140,220,MZZYYZ,84,61,27,AZ**,16.2,MZ
2005-08-26,19.8,13.8,8.9,MZ00,0.0,MZ,1.3,8.0,E,120,280,MZZYYZ,82,49,7,AZ00,18.2,MZ
2005-08-27,14.5,10.5,8.5,MZ00,3.6,MZ,1.0,19.0,,150,,MZZ00Z,80,59,41,AZ*0,6.9,MZ
2005-08-28,17.7,11.5,7.5,MZ00,0.2,MY,1.2,9.6,ESE,60,280,MZZYYZ,82,58,38,AZ00,18.8,MZ
2005-08-29,15.3,11.5,7.9,MZ00,0.0,MZ,0.8,5.9,SE,100,360,MZZYYZ,83,66,50,AZ00,8.3,MZ
2005-08-30,20.7,14.6,9.4,MZ00,0.0,MZ,1.2,7.9,ESE,80,420,MZZYYZ,82,55,28,AZ00,22.8,MZ
2005-08-31,20.8,14.7,10.1,MZ00,3.2,MY,0.8,7.2,SE,110,320,MZZYYZ,87,66,39,AZ*0,17.1,MZ
2005-09-01,20.7,14.6,11.7,MZ00,1.6,MZ,0.8,4.6,ESE,140,380,MZZYYZ,89,71,42,AZ*0,12.1,MZ
2005-09-02,23.6,16.3,12.0,MZ00,0.0,MZ,0.8,7.3,ESE,110,380,MZZYYZ,75,54,20,AZ00,17.2,MZ
2005-09-03,23.8,15.5,10.7,MZ00,0.0,MZ,0.8,5.3,ESE,90,270,MZZYYZ,83,60,22,AZ00,17.6,MZ
2005-09-04,22.0,14.6,10.1,MZ00,0.2,MY,0.7,4.2,,230,,MZZ00Z,88,64,23,AZ00,20.2,MZ
2005-09-05,16.5,11.0,9.0,MZ00,6.4,MZ,1.1,9.8,,190,,MZZ00Z,86,75,52,AZ*0,11.2,MZ
2005-09-06,9.7,7.5,5.5,MZ00,9.2,MZ,1.3,8.9,ESE,110,380,MZZYYZ,100,80,59,AZ0*,5.7,MZ
2005-09-07,10.5,8.6,7.1,MZ00,23.8,MZ,0.7,10.0,,240,,MZZ00Z,100,89,71,AZ00,3.9,MZ
2005-09-08,10.6,8.8,7.9,MZ00,12.2,MZ,0.4,6.0,,350,,MZZ00Z,100,91,72,AZ00,2.5,MZ
2005-09-09,12.4,9.2,7.7,MZ00,8.4,MZ,0.5,6.3,,370,,MZZ00Z,100,82,62,AZ00,6.3,MZ
2005-09-10,18.0,11.1,6.9,MZ00,0.4,MY,0.9,4.8,ESE,130,450,MZZYYZ,85,69,31,AZ00,18.7,MZ
2005-09-11,15.0,8.3,6.0,MZ00,8.2,MZ,1.3,8.9,SW,70,290,MZZYYZ,80,67,35,AZ*0,10.0,MZ
2005-09-12,14.4,8.6,5.8,MZ00,0.8,MZ,0.9,6.9,N,60,160,MZZYYZ,80,66,42,AZ00,16.4,MZ
2005-09-13,16.3,10.1,5.8,MZ00,0.2,MY,0.9,5.7,ESE,30,350,MZZYYZ,80,62,37,AZ0*,18.9,MZ
2005-09-14,19.3,13.3,7.7,MZ00,0.0,MZ,1.4,7.3,W,40,290,MZZYYZ,68,46,25,AZ00,20.3,MZ
2005-09-15,22.3,16.6,10.2,MZ00,0.0,MZ,1.1,5.4,ESE,50,280,MZZYYZ,49,27,15,AZ00,20.1,MZ
2005-09-16,17.9,13.7,9.7,MZ00,0.0,MZ,1.1,8.0,ESE,50,310,MZZYYZ,69,45,32,AZ00,19.5,MZ
2005-09-17,13.9,9.5,5.6,MZ00,0.8,MZ,1.8,8.5,W,10,500,MZZYYZ,72,51,37,AZ00,16.5,MZ
2005-09-18,8.2,5.8,4.6,MZ00,0.8,MZ,0.8,8.2,,320,,MZZ00Z,92,79,60,AZ00,8.1,MZ
2005-09-19,9.8,5.7,3.2,MZ00,0.2,MY,0.5,3.7,,360,,MZZ00Z,91,83,62,AZ00,5.9,MZ
2005-09-20,17.0,9.5,4.7,MZ00,0.2,MY,1.1,3.7,ESE,0,390,MZZZZZ,91,57,29,AZ00,19.5,MZ
2005-09-21,13.4,8.0,4.6,MZ00,0.0,MZ,0.6,4.7,,330,,MZZ00Z,87,73,49,AZ00,15.9,MZ
2005-09-22,13.1,8.0,5.5,MZ00,0.0,MZ,,45.8,,,,M0Z000,87,73,45,AZ0*,13.1,MY
2005-09-23,14.9,9.3,5.3,MZ00,0.0,MZ,0.9,3.4,ESE,40,460,MZZYYZ,80,66,44,AZ0*,17.7,MZ
2005-09-24,16.4,9.9,5.0,MZ00,0.0,MZ,0.8,6.5,,260,,MZZ00Z,82,54,24,AZ0*,18.1,MZ
2005-09-25,13.0,9.1,6.7,MZ00,0.4,MY,0.5,6.2,,450,,MZZ00Z,85,73,54,AZ00,8.2,MZ
2005-09-26,13.5,9.3,6.2,MZ00,0.0,MZ,0.6,2.7,,250,,MZZ00Z,85,71,47,AZ00,9.3,MZ
2005-09-27,15.4,10.0,7.9,MZ00,0.0,MZ,0.8,3.6,,160,,MZZ00Z,82,67,47,AZ00,8.9,MZ
2005-09-28,15.9,10.5,7.3,MZ00,0.0,MZ,1.0,4.1,ESE,30,310,MZZYYZ,80,57,31,AZ00,17.1,MZ
2005-09-29,11.9,8.8,5.5,MZ00,0.0,MZ,2.4,13.3,W,10,550,MZZYYZ,71,45,30,AZ00,13.6,MZ
2005-09-30,15.4,9.2,4.6,MZ00,0.0,MZ,1.8,8.1,W,50,310,MZZYYZ,69,28,11,AZ00,17.8,MZ
