DATA,Temperatura massima (°C),Temperatura media (°C),Temperatura minima (°C),Temperatura classe,Precipitazione (mm),Precipitazione classe,Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Durata calma (min),Tempo permanenza (min),Vento classe,Umidità massima (%),Umidità media (%),Umidità minima (%),Umidità classe
1995-12-06,2.3,-0.6,-3.5,M000,0.0,MZ,0.7,2.7,NW,180,280,M00000,95,86,69,M000
1995-12-07,3.2,0.2,-3.7,M000,1.0,MZ,0.6,2.6,NW,370,180,M00000,98,87,71,M000
1995-12-08,3.2,1.2,0.0,M000,3.8,MZ,0.5,4.8,NW,620,230,M00000,100,96,86,M000
1995-12-09,11.8,3.6,0.0,M000,0.0,MZ,2.0,6.1,WNW,60,670,M00000,93,73,42,M000
1995-12-10,12.6,4.5,1.9,M000,0.0,MZ,2.6,7.5,WNW,10,960,M00000,81,62,32,M000
1995-12-11,11.6,3.1,-1.9,M000,0.0,MZ,1.8,7.5,WNW,50,440,M00000,89,65,31,M000
1995-12-12,10.4,4.8,-1.9,M000,1.2,MZ,2.3,11.8,SE,60,390,M00000,95,62,22,M000
1995-12-13,3.3,0.5,-2.1,M000,3.4,MZ,3.0,11.0,NW,60,350,M00000,96,78,62,M000
1995-12-14,1.4,0.0,-1.0,M000,0.4,MZ,,,,,,M00000,98,92,65,M000
1995-12-15,2.9,0.4,-0.8,M000,3.2,MZ,0.5,4.2,NW,670,180,M00000,99,95,81,M000
1995-12-16,3.0,1.9,0.7,M000,9.4,MZ,1.0,2.9,NW,90,450,M00000,100,100,99,M000
1995-12-17,7.9,3.9,0.4,M000,0.6,MZ,1.1,4.1,NW,60,460,M00000,100,97,88,M000
1995-12-18,12.8,6.2,0.2,M000,0.0,MZ,4.2,15.9,NW,50,610,M00000,100,62,27,M000
1995-12-19,12.6,4.4,-1.7,M000,0.0,MZ,2.6,11.4,NW,20,470,M00000,88,54,25,M000
1995-12-20,11.0,1.9,-2.7,M000,0.0,MZ,1.2,5.0,NNW,50,360,M00000,95,77,39,M000
1995-12-21,8.1,2.7,-1.7,M000,0.0,MZ,1.0,5.0,SE,150,250,M00000,98,86,60,M000
1995-12-22,6.2,4.1,2.7,M000,0.4,MZ,0.8,3.0,WNW,150,200,M00000,99,89,77,M000
1995-12-23,12.3,5.4,2.0,M000,4.8,MZ,2.6,13.7,NW,40,400,M00000,100,92,43,M000
1995-12-24,13.3,8.2,2.6,M000,0.6,MZ,4.1,14.5,NW,60,490,M00000,99,70,40,M000
1995-12-25,11.0,6.0,3.6,M000,4.4,MZ,1.3,10.8,SE,140,360,M00000,100,94,74,M000
1995-12-26,13.3,6.3,4.0,M000,2.0,MZ,1.4,18.6,SE,200,410,M00000,100,93,42,M000
1995-12-27,12.0,5.4,1.3,M000,0.0,MZ,6.7,23.6,NW,10,390,M00000,94,57,22,M000
1995-12-28,2.1,0.7,-0.3,M000,0.0,MZ,0.6,3.1,SSE,300,270,M00000,98,91,79,M000
1995-12-29,3.5,0.2,-1.4,M000,0.2,MZ,,,,,,M00000,99,90,66,M000
1995-12-30,0.0,-1.0,-1.7,M000,1.0,MZ,1.2,4.4,SE,140,840,M*****,98,95,89,M000
1995-12-31,3.5,-0.4,-2.0,M000,3.2,MY,,,,,,M00000,100,94,77,M000
1996-01-01,10.0,3.4,-2.1,M000,0.0,MZ,1.8,10.4,NW,120,280,M00000,100,80,46,M000
1996-01-02,4.8,1.5,-0.9,M000,0.0,MZ,0.8,3.4,SE,250,350,M00000,100,93,78,M000
1996-01-03,13.6,4.2,-1.4,M000,0.0,MZ,1.9,10.5,NW,80,510,M00000,100,72,34,M000
1996-01-04,7.4,-0.3,-3.5,M000,0.0,MZ,1.2,8.6,NW,70,200,M00000,95,84,33,M000
1996-01-05,1.3,0.1,-0.8,M000,3.4,MZ,,,,,,M00000,99,92,81,M000
1996-01-06,3.0,0.3,-1.0,M000,0.2,MZ,,,,,,M00000,100,96,82,M000
1996-01-07,3.8,1.1,-1.0,M000,5.4,MZ,0.8,6.7,WNW,450,170,M00000,100,95,81,M000
1996-01-08,12.6,3.9,-1.9,M000,0.0,MZ,2.4,12.3,WNW,50,500,M00000,98,71,41,M000
1996-01-09,10.0,3.5,-0.8,M000,0.0,MZ,0.9,4.3,W,140,160,M00000,90,76,41,M000
1996-01-10,3.5,2.2,1.1,M000,16.6,MZ,1.0,4.0,NW,200,400,M00000,99,97,88,M000
1996-01-11,5.3,3.8,2.7,M000,9.2,MZ,0.8,4.2,WNW,210,280,M00000,100,98,91,M000
1996-01-12,5.5,4.2,3.4,M000,6.8,MZ,0.7,2.9,WNW,260,220,M00000,100,99,97,M000
1996-01-13,10.3,6.4,4.4,M000,3.0,MZ,0.8,3.9,NW,340,220,M00000,100,96,77,M000
1996-01-14,12.6,6.2,1.4,M000,4.0,MZ,0.9,4.7,NW,300,260,M00000,100,93,60,M000
1996-01-15,11.7,3.7,-1.4,M000,0.0,MZ,1.5,6.3,SE,160,490,M00000,100,90,54,M000
1996-01-16,9.4,2.9,-1.8,M000,0.0,MZ,1.3,5.1,WNW,240,400,M00000,100,83,51,M000
1996-01-17,9.5,1.5,-2.9,M000,0.0,MZ,1.3,6.1,WNW,180,280,M00000,97,66,30,M000
1996-01-18,10.0,0.5,-4.3,M000,0.0,MZ,1.2,6.6,NW,160,320,M00000,89,63,22,M000
1996-01-19,8.9,-1.1,-5.8,M000,0.0,MZ,0.9,4.6,NNW,170,410,M00000,93,73,26,M000
1996-01-20,6.1,-0.5,-6.1,M000,0.0,MZ,1.3,5.8,SE,160,300,M00000,95,76,34,M000
1996-01-21,5.4,1.1,-0.8,M000,0.0,MZ,0.8,3.5,W,230,180,M00000,94,83,56,M000
1996-01-22,2.8,0.7,-0.4,M000,4.0,MZ,0.6,4.3,SE,520,170,M*****,99,91,78,M000
1996-01-23,0.9,0.1,-0.3,M000,16.4,MZ,,,,,,M00000,100,99,97,M000
1996-01-24,5.5,1.4,-0.2,M000,6.0,MZ,,,,,,M00000,100,95,74,M000
1996-01-25,3.4,1.5,0.1,M000,4.2,MZ,0.6,3.0,NW,460,140,M00000,100,98,94,M000
1996-01-26,8.3,2.3,-0.1,M000,0.2,MZ,0.9,3.5,SE,360,170,M00000,100,91,57,M000
1996-01-27,10.0,2.0,-2.4,M000,0.0,MZ,1.6,6.5,WNW,100,380,M00000,100,80,45,M000
1996-01-28,8.1,2.1,-2.4,M000,1.0,MZ,1.3,5.8,WNW,220,400,M00000,99,76,41,M000
1996-01-29,5.4,2.7,1.0,M000,0.4,MZ,0.3,3.1,WNW,1040,100,M00000,100,94,79,M000
1996-01-30,11.3,4.6,1.6,M000,0.0,MZ,2.2,9.6,SE,240,400,M00000,97,81,46,M000
1996-01-31,2.4,0.3,-1.0,M000,0.0,MZ,1.7,7.7,SE,110,390,M00000,89,78,57,M000
1996-02-01,1.9,0.0,-1.1,M000,1.0,MZ,1.2,8.4,SSE,120,180,M*****,97,83,60,M000
1996-02-02,3.0,0.1,-1.1,M000,3.4,MZ,,,,,,M00000,99,95,74,M000
1996-02-03,9.7,0.9,-4.6,M000,0.0,MZ,0.7,3.8,NNW,380,330,M*****,100,86,48,M000
1996-02-04,9.2,1.5,-2.9,M000,0.0,MZ,1.2,4.5,NW,220,290,M00000,100,86,52,M000
1996-02-05,3.6,0.8,-3.0,M000,0.0,MZ,1.3,6.0,SE,140,520,M00000,98,91,79,M000
1996-02-06,1.9,-0.5,-2.9,M000,0.0,MZ,,,,,,M00000,96,74,51,M000
1996-02-07,-0.5,-1.8,-3.8,M000,0.6,MZ,,,,,,M00000,96,92,84,M000
1996-02-08,7.1,0.7,-7.9,M000,0.0,MZ,6.7,25.3,NW,130,850,M00000,96,55,25,M000
1996-02-09,10.9,3.3,-3.2,M000,0.0,MZ,2.8,20.3,WNW,10,280,M00000,77,38,16,M000
1996-02-10,6.9,-0.3,-4.5,M000,0.0,MZ,1.2,5.6,SE,200,290,M00000,91,66,31,M000
1996-02-11,7.0,-0.6,-5.7,M000,0.0,MZ,1.3,6.6,NW,90,270,M00000,94,74,35,M000
1996-02-12,4.2,-1.1,-5.4,M000,9.8,MZ,1.1,6.1,SE,130,340,M00000,98,85,58,M000
1996-02-13,8.0,3.8,-1.9,M000,0.2,MZ,5.4,18.3,NW,90,470,M00000,98,61,29,M000
1996-02-14,8.0,4.2,1.1,M000,0.0,MZ,4.0,12.0,NW,0,790,M00000,50,40,27,M000
1996-02-15,11.3,3.6,-0.5,M000,0.0,MZ,3.1,9.9,NW,0,520,M00000,57,35,15,M000
1996-02-16,10.8,2.1,-4.5,M000,0.0,MZ,1.2,5.3,SE,120,280,M00000,85,56,21,M000
1996-02-17,15.7,11.3,-0.1,M000,0.0,MZ,10.1,26.7,NW,0,680,M00000,83,25,16,M000
1996-02-18,13.4,5.7,-1.7,M000,0.0,MZ,2.3,13.5,NW,50,360,M00000,75,48,17,M000
1996-02-19,10.7,5.5,0.4,M000,0.0,MZ,3.7,14.9,NW,20,390,M00000,92,48,19,M000
1996-02-20,6.2,1.9,-0.2,M000,8.6,MZ,,,,,,M00000,99,70,31,M000
1996-02-21,1.8,0.2,-3.5,M000,14.8,MZ,,,,,,M00000,100,96,84,M000
1996-02-22,8.8,-0.2,-8.0,M000,0.0,MZ,,,,,,M00000,98,59,23,M000
1996-02-23,4.6,-2.0,-8.9,M000,0.0,MZ,1.6,9.6,ESE,60,270,M00000,93,65,31,M000
1996-02-24,6.4,-1.8,-9.0,M000,0.0,MZ,1.3,4.4,NW,50,270,M00000,94,69,31,M000
1996-02-25,6.6,0.2,-6.5,M000,0.0,MZ,1.6,7.1,SE,40,260,M00000,92,71,39,M000
1996-02-26,4.1,0.8,-2.1,M000,0.0,MZ,1.1,5.7,SE,210,330,M00000,99,87,61,M000
1996-02-27,7.6,2.5,0.1,M000,0.8,MZ,0.8,5.0,WNW,400,280,M00000,100,87,59,M000
1996-02-28,11.5,3.4,-3.6,M000,0.0,MZ,1.2,4.9,SE,140,290,M00000,96,72,36,M000
1996-02-29,15.4,5.3,-2.2,M000,0.0,MZ,1.6,7.9,WNW,80,300,M00000,94,63,29,M000
1996-03-01,15.7,9.6,1.9,M000,0.0,MZ,7.1,22.3,NW,10,430,M00000,59,34,21,M000
1996-03-02,9.5,4.8,1.6,M000,0.0,MZ,2.5,22.7,SE,80,370,M00000,71,51,32,M000
1996-03-03,8.0,2.3,-1.7,M000,0.0,MZ,2.3,9.3,WNW,10,380,M00000,79,45,20,M000
1996-03-04,9.1,1.9,-3.0,M000,0.0,MZ,2.3,8.6,WNW,10,490,M00000,69,40,17,M000
1996-03-05,8.3,0.9,-5.4,M000,0.0,MZ,1.4,6.9,SE,120,340,M00000,88,56,30,M000
1996-03-06,9.6,2.3,-4.8,M000,0.0,MZ,1.7,8.6,SE,130,260,M00000,91,64,34,M000
1996-03-07,2.0,-0.1,-3.3,M000,1.2,MZ,1.1,4.1,NW,180,300,M00000,98,93,84,M000
1996-03-08,8.4,2.9,-0.7,M000,0.0,MZ,1.7,9.2,SE,160,320,M00000,97,79,49,M000
1996-03-09,7.0,2.9,1.2,M000,0.0,MZ,1.1,6.2,ESE,280,270,M00000,93,76,55,M000
1996-03-10,4.8,1.3,-1.5,M000,0.0,MZ,1.7,7.1,SE,140,400,M00000,92,76,55,M000
1996-03-11,13.7,4.9,-1.0,M000,0.0,MZ,2.8,12.6,SE,40,410,M00000,84,44,22,M000
1996-03-12,6.3,1.0,,M000,0.0,MZ,2.1,8.9,SE,100,580,M00000,,69,40,M000
1996-03-13,4.4,1.5,-0.1,M000,0.0,MZ,1.4,6.3,ESE,100,340,M00000,87,72,54,M000
1996-03-14,5.8,2.2,0.3,M000,0.0,MZ,1.1,6.5,NW,230,240,M00000,93,76,45,M000
1996-03-15,11.3,6.2,1.6,M000,0.0,MZ,1.4,7.9,NW,110,260,M00000,95,70,36,M000
1996-03-16,9.9,6.7,4.4,M000,4.0,MZ,1.8,5.6,SE,30,330,M00000,94,81,64,M000
1996-03-17,9.6,5.8,3.4,M000,6.8,MZ,1.0,3.5,NW,180,260,M00000,95,87,68,M000
1996-03-18,17.3,8.5,4.8,M000,0.6,MZ,1.9,9.9,WNW,90,270,M00000,94,71,32,M000
1996-03-19,13.2,7.4,2.5,M000,0.0,MZ,2.0,10.3,SE,60,450,M00000,93,75,50,M000
1996-03-20,14.4,8.9,5.1,M000,0.0,MZ,1.8,8.3,SE,30,430,M00000,91,68,40,M000
1996-03-21,15.2,9.2,4.0,M000,0.0,MZ,2.0,7.7,WNW,30,420,M00000,80,62,38,M000
1996-03-22,17.2,9.9,4.8,M000,0.0,MZ,1.6,7.4,ESE,70,330,M00000,90,68,40,M000
1996-03-23,17.2,10.7,3.1,M000,0.0,MZ,1.9,7.8,SE,50,360,M00000,94,71,47,M000
1996-03-24,15.9,11.9,9.3,M000,0.0,MZ,1.6,6.4,SE,10,610,M00000,93,75,54,M000
1996-03-25,17.5,12.5,9.1,M000,0.0,MZ,1.9,8.6,SE,30,350,M00000,83,68,46,M000
1996-03-26,13.1,10.8,9.1,M000,0.0,MZ,1.4,6.7,SE,110,590,M00000,96,83,68,M000
1996-03-27,18.3,12.3,8.4,M000,1.0,MZ,2.3,11.9,SE,70,430,M00000,97,66,32,M000
1996-03-28,12.7,8.9,3.0,M000,0.0,MZ,2.5,9.6,SE,50,560,M00000,86,66,44,M000
1996-03-29,14.6,9.0,2.5,M000,0.0,MZ,3.7,16.7,SE,40,440,M00000,89,47,10,M000
1996-03-30,14.2,8.5,-0.4,M000,0.0,MZ,3.5,15.0,NW,20,290,M00000,72,35,16,M000
1996-03-31,14.2,6.7,-1.6,M000,0.0,MZ,2.1,8.8,ESE,50,370,M00000,70,44,24,M000
1996-04-01,8.3,4.0,0.4,M000,3.8,MZ,1.7,9.2,SE,130,310,M00000,95,74,48,M000
1996-04-02,17.5,8.2,0.0,M000,0.0,MZ,3.6,17.2,NNW,130,290,M00000,96,56,29,M000
1996-04-03,8.3,5.6,3.7,M000,0.0,MZ,2.6,13.3,SE,70,400,M00000,92,66,31,M000
1996-04-04,17.6,8.1,-0.9,M000,0.0,MZ,2.1,11.4,ESE,90,230,M00000,95,59,21,M000
1996-04-05,17.3,9.6,0.4,M000,0.0,MZ,2.1,10.3,SE,120,370,M00000,83,59,34,M000
1996-04-06,17.9,11.5,5.3,M000,0.0,MZ,2.0,8.0,SE,20,420,M00000,84,58,34,M000
1996-04-07,21.9,14.4,8.0,M000,0.0,MZ,3.2,8.5,WNW,20,470,M00000,64,45,25,M000
1996-04-08,21.6,15.0,8.4,M000,0.0,MZ,3.4,10.3,SE,10,430,M00000,59,43,28,M000
1996-04-09,19.5,13.6,7.9,M000,0.0,MZ,3.5,13.3,WNW,0,370,M00000,73,46,27,M000
1996-04-10,20.2,13.8,6.5,M000,0.0,MZ,2.6,11.3,SE,10,560,M00000,71,47,31,M000
1996-04-11,20.2,12.4,5.3,M000,0.0,MZ,2.3,11.0,SE,40,440,M00000,72,56,37,M000
1996-04-12,20.5,13.8,5.8,M000,0.0,MZ,2.8,9.6,SE,30,540,M00000,76,44,18,M000
1996-04-13,23.4,14.2,4.2,M000,0.0,MZ,3.8,15.2,N,70,430,M00000,75,47,23,M000
1996-04-14,17.9,11.6,6.2,M000,0.0,MZ,3.0,11.5,SE,40,470,M00000,86,65,43,M000
1996-04-15,21.2,14.0,6.8,M000,0.0,MZ,3.8,11.3,NW,10,670,M00000,65,28,12,M000
1996-04-16,21.1,13.1,3.4,M000,0.0,MZ,2.6,9.1,SE,20,360,M00000,58,30,16,M000
1996-04-17,17.3,11.7,3.7,M000,0.0,MZ,2.3,10.4,SE,60,440,M00000,69,48,32,M000
1996-04-18,22.7,14.7,4.9,M000,0.0,MZ,2.2,9.8,SE,70,540,M00000,80,49,26,M000
1996-04-19,23.7,16.1,9.7,M000,0.0,MZ,2.6,9.3,SE,10,480,M00000,70,47,28,M000
1996-04-20,23.1,15.9,10.2,M000,0.0,MZ,3.1,10.3,SE,0,480,M00000,63,44,25,M000
1996-04-21,20.7,14.7,10.1,M000,0.0,MZ,2.2,8.9,WNW,30,380,M00000,68,46,29,M000
1996-04-22,21.2,14.2,6.7,M000,0.0,MZ,2.9,12.2,SE,60,500,M00000,83,52,27,M000
1996-04-23,10.7,9.1,7.8,M000,9.4,MZ,0.8,3.8,W,260,300,M00000,96,89,77,M000
1996-04-24,20.7,13.0,4.4,M000,0.2,MY,1.9,9.4,SE,100,600,M00000,99,70,38,M000
1996-04-25,18.4,13.0,10.3,M000,0.6,MZ,1.8,9.7,SE,150,390,M00000,98,75,50,M000
1996-04-26,16.1,11.9,9.7,M000,4.0,MZ,1.0,6.0,WNW,250,230,M00000,99,90,61,M000
1996-04-27,13.0,10.5,9.0,M000,5.4,MZ,0.8,6.4,NW,430,140,M00000,99,90,66,M000
1996-04-28,17.7,12.5,9.0,M000,1.4,MZ,0.9,4.7,SE,330,290,M00000,99,83,52,M000
1996-04-29,15.6,12.5,9.4,M000,0.0,MZ,1.0,5.6,SE,350,400,M00000,98,86,65,M000
1996-04-30,18.9,13.1,10.5,M000,3.0,MZ,1.3,7.6,SE,270,450,M00000,99,84,50,M000
1996-05-01,17.9,12.7,9.1,M000,1.6,MZ,1.8,8.8,SE,150,420,M00000,98,83,59,M000
1996-05-02,17.4,11.8,8.7,M000,1.6,MZ,2.5,12.4,NW,100,220,M00000,98,76,50,M000
1996-05-03,19.5,13.5,7.6,M000,0.0,MZ,5.9,14.2,NW,0,860,M00000,71,39,21,M000
1996-05-04,19.6,12.3,3.3,M000,0.0,MZ,2.1,10.1,SE,250,490,M00000,93,64,40,M000
1996-05-05,18.7,13.3,6.4,M000,0.0,MZ,1.6,8.9,SE,330,480,M00000,93,68,48,M000
1996-05-06,21.5,14.8,10.0,M000,0.0,MZ,1.4,7.6,SE,240,450,M00000,91,69,43,M000
1996-05-07,18.4,13.2,9.7,M000,1.6,MZ,1.0,8.1,W,60,260,M00000,99,79,51,M000
1996-05-08,17.3,12.9,10.0,M000,7.6,MZ,1.5,6.5,W,110,300,M00000,95,82,61,M000
1996-05-09,21.9,12.9,6.6,M000,1.4,MZ,1.5,9.6,WNW,170,240,M00000,99,81,44,M000
1996-05-10,16.2,12.5,10.1,M000,2.8,MZ,1.1,7.9,SE,400,260,M00000,98,88,64,M000
1996-05-11,22.1,13.9,9.9,M000,9.4,MZ,1.4,6.7,NW,250,230,M00000,99,79,38,M000
1996-05-12,20.9,13.4,10.2,M000,1.8,MZ,2.0,9.9,WNW,60,380,M00000,98,80,49,M000
1996-05-13,19.6,15.9,12.3,M000,0.0,MZ,2.5,12.5,SE,50,450,M00000,91,66,41,M000
1996-05-14,25.5,17.9,9.0,M000,0.0,MZ,1.9,9.1,SE,90,490,M00000,93,62,35,M000
1996-05-15,24.8,17.6,9.4,M000,0.0,MZ,1.9,9.3,SE,220,520,M00000,95,72,48,M000
1996-05-16,24.1,17.9,10.3,M000,0.0,MZ,2.3,9.4,SE,70,620,M*****,97,73,51,M000
1996-05-17,16.5,14.7,13.7,M000,1.4,MZ,1.3,6.1,SE,60,440,M00000,98,89,77,M000
1996-05-18,18.0,14.8,13.0,M000,0.8,MZ,1.8,8.9,ESE,220,390,M00000,97,89,74,M000
1996-05-19,18.0,14.3,11.1,M000,10.4,MZ,3.0,13.3,ESE,110,270,M00000,98,84,60,M000
1996-05-20,20.5,15.3,6.8,M000,0.0,MZ,5.7,17.8,NNW,20,630,M00000,82,46,21,M000
1996-05-21,21.1,14.5,5.7,M000,0.0,MZ,2.4,15.1,SE,30,320,M00000,89,55,34,M000
1996-05-22,23.0,16.9,10.2,M000,0.0,MZ,3.3,13.6,NW,10,490,M00000,79,43,23,M000
1996-05-23,24.1,15.1,7.5,M000,0.0,MZ,1.3,6.9,ESE,190,240,M00000,92,67,39,M000
1996-05-24,24.5,17.2,8.3,M000,0.0,MZ,1.6,8.2,SE,120,440,M00000,96,71,46,M000
1996-05-25,23.1,17.8,11.9,M000,0.0,MZ,1.1,5.7,SE,190,330,M00000,95,75,53,M000
1996-05-26,27.7,19.7,11.9,M000,0.0,MZ,2.4,12.3,NNW,100,240,M00000,98,58,20,M000
1996-05-27,24.5,18.9,12.3,M000,0.0,MZ,5.6,19.4,NW,30,630,M00000,92,45,23,M000
1996-05-28,26.6,21.1,11.2,M000,0.2,MZ,8.0,27.1,NW,10,680,M00000,66,28,17,M000
1996-05-29,27.2,17.4,7.4,M000,0.0,MZ,1.9,10.2,SE,120,490,M00000,83,50,23,M000
1996-05-30,26.3,18.4,9.7,M000,0.0,MZ,1.9,8.6,SE,140,470,M00000,88,56,30,M000
1996-05-31,28.8,20.2,10.3,M000,0.0,MZ,1.7,8.4,SE,180,450,M00000,91,60,35,M000
1996-06-01,27.9,20.9,13.7,M000,0.0,MZ,2.1,8.7,SE,90,390,M00000,91,63,37,M000
1996-06-02,18.7,15.8,13.4,M000,13.0,MZ,1.6,8.2,SE,60,260,M00000,100,85,57,M000
1996-06-03,16.9,14.3,12.0,M000,2.4,MZ,0.8,4.0,WNW,300,220,M00000,98,89,72,M000
1996-06-04,29.5,20.1,11.2,M000,0.0,MZ,1.9,9.5,SE,40,380,M00000,99,64,33,M000
1996-06-05,30.1,22.2,14.7,M000,0.0,MZ,2.4,8.2,WNW,0,530,M00000,80,57,33,M000
1996-06-06,30.3,22.8,16.2,M000,0.0,MZ,2.1,5.7,W,0,430,M00000,78,60,39,M000
1996-06-07,31.3,23.8,16.7,M000,0.0,MZ,2.5,8.7,WNW,0,440,M00000,74,56,35,M000
1996-06-08,27.3,20.6,16.8,M000,3.0,MZ,2.4,10.2,WNW,40,510,M00000,89,71,46,M000
1996-06-09,30.3,21.6,16.6,M000,0.0,MZ,2.9,11.5,WNW,10,550,M00000,75,63,38,M000
1996-06-10,29.9,23.2,16.4,M000,0.0,MZ,2.6,9.6,WNW,0,430,M00000,69,54,37,M000
1996-06-11,32.4,24.7,18.7,M000,0.0,MZ,3.0,9.5,WNW,0,510,M00000,70,49,33,M000
1996-06-12,33.9,25.0,16.9,M000,0.0,MZ,2.1,7.3,WNW,30,370,M00000,77,53,30,M000
1996-06-13,33.7,26.9,20.9,M000,0.0,MZ,2.6,8.3,SE,10,470,M00000,67,47,33,M000
1996-06-14,25.8,20.9,16.6,M000,0.2,MZ,1.8,9.7,WNW,30,260,M00000,89,71,52,M000
1996-06-15,27.0,19.7,16.2,M000,0.0,MZ,1.4,5.6,W,60,310,M00000,80,65,40,M000
1996-06-16,27.0,19.8,14.6,M000,0.8,MZ,2.5,10.9,SE,0,430,M00000,89,66,44,M000
1996-06-17,27.1,19.7,13.1,M000,0.0,MZ,2.1,7.6,SE,60,580,M00000,94,64,39,M000
1996-06-18,28.6,20.6,11.4,M000,0.0,MZ,1.7,7.5,SE,200,520,M00000,94,64,37,M000
1996-06-19,29.8,21.8,12.2,M000,0.0,MZ,2.3,7.3,SE,20,490,M00000,93,62,37,M000
1996-06-20,27.7,21.8,14.8,M000,0.0,MZ,2.8,18.0,SE,60,340,M00000,83,57,32,M000
1996-06-21,22.8,17.1,12.9,M000,23.6,MZ,2.6,12.4,NW,40,480,M00000,100,84,50,M000
1996-06-22,21.2,16.9,12.5,M000,0.2,MZ,8.1,24.1,NW,20,850,M00000,99,45,25,M000
1996-06-23,22.4,15.8,11.2,M000,0.0,MZ,5.6,19.1,NW,0,550,M00000,70,40,24,M000
1996-06-24,21.6,14.4,9.7,M000,3.2,MZ,2.1,7.9,NW,20,390,M00000,95,66,34,M000
1996-06-25,24.4,15.1,10.1,M000,4.6,MZ,1.6,10.9,SE,20,300,M00000,96,72,30,M000
1996-06-26,25.4,15.8,10.4,M000,0.0,MZ,1.5,7.9,SE,70,420,M00000,99,73,31,M000
1996-06-27,26.2,19.0,10.1,M000,0.0,MZ,2.5,8.8,SE,40,480,M00000,81,55,32,M000
1996-06-28,27.7,20.7,13.6,M000,0.0,MZ,2.2,7.7,SE,10,530,M00000,90,58,38,M000
1996-06-29,27.3,21.3,12.0,M000,0.0,MZ,3.2,20.1,SE,20,550,M00000,94,58,25,M000
1996-06-30,28.7,23.0,16.0,M000,0.0,MZ,3.6,14.6,SE,20,560,M00000,88,51,17,M000
1996-07-01,24.5,19.4,13.1,M000,0.0,MZ,1.9,13.2,SE,120,510,M00000,93,72,29,M000
1996-07-02,24.2,15.3,9.5,M000,0.0,MZ,2.4,15.1,NNW,130,240,M00000,97,74,32,M000
1996-07-03,26.5,19.0,7.7,M000,0.0,MZ,2.4,9.3,SE,60,520,M00000,96,55,34,M000
1996-07-04,27.1,20.4,,M000,0.0,MZ,1.5,4.4,ESE,40,280,M*****,,66,44,M000
1996-07-05,21.4,18.1,14.4,M000,10.2,MZ,1.9,15.7,NW,50,230,M00000,100,86,62,M000
1996-07-06,27.0,18.9,10.0,M000,0.0,MZ,1.7,7.9,SE,70,310,M00000,99,70,47,M000
1996-07-07,22.3,16.1,10.1,M000,6.2,MZ,1.0,3.8,NW,140,350,M00000,100,81,42,M000
1996-07-08,20.9,17.8,14.0,M000,0.0,MZ,6.9,19.2,NW,0,1090,M00000,100,39,26,M000
1996-07-09,25.7,20.0,15.0,M000,0.0,MZ,6.6,16.8,NW,0,860,M00000,40,28,20,M000
1996-07-10,27.4,20.1,10.1,M000,0.0,MZ,2.3,13.0,SE,20,440,M00000,76,43,24,M000
1996-07-11,27.7,21.2,12.1,M000,0.0,MZ,2.4,8.6,SE,40,650,M00000,81,49,33,M000
1996-07-12,28.8,20.5,13.0,M000,5.6,MZ,2.4,8.8,SE,40,480,M00000,94,68,39,M000
1996-07-13,28.6,21.5,15.8,M000,0.0,MZ,2.0,8.0,SE,60,500,M00000,90,67,41,M000
1996-07-14,31.7,23.3,16.1,M000,0.0,MZ,2.1,7.2,SE,30,390,M00000,87,60,37,M000
1996-07-15,31.3,23.5,17.4,M000,0.0,MZ,1.6,7.6,SE,50,340,M00000,89,67,44,M000
1996-07-16,32.7,24.8,15.9,M000,0.0,MZ,2.0,7.2,SE,70,510,M00000,92,64,41,M000
1996-07-17,27.1,21.4,17.3,M000,0.0,MZ,1.9,7.9,SE,50,410,M00000,90,72,53,M000
1996-07-18,30.6,23.3,17.2,M000,0.0,MZ,2.0,7.2,SE,70,480,M00000,90,68,44,M000
1996-07-19,29.1,22.3,13.3,M000,0.0,MZ,2.5,9.0,SE,40,540,M00000,85,58,38,M000
1996-07-20,25.1,19.7,16.9,M000,0.0,MZ,1.4,5.3,SE,30,240,M00000,85,64,39,M000
1996-07-21,26.2,19.9,13.7,M000,0.0,MZ,1.7,8.5,SE,170,650,M00000,88,64,37,M000
1996-07-22,27.0,20.2,11.9,M000,0.0,MZ,1.5,6.7,SE,150,430,M00000,91,63,40,M000
1996-07-23,29.1,21.6,17.3,M000,2.8,MZ,1.7,7.0,SE,120,290,M00000,97,70,41,M000
1996-07-24,24.8,19.8,17.3,M000,15.0,MZ,1.4,6.4,ESE,50,170,M00000,100,90,61,M000
1996-07-25,29.9,22.2,15.6,M000,0.0,MZ,2.5,10.3,SE,50,450,M00000,100,75,50,M000
1996-07-26,29.4,22.2,14.6,M000,0.0,MZ,1.8,6.6,SE,50,470,M00000,96,66,45,M000
1996-07-27,23.0,20.5,18.0,M000,4.4,MZ,1.5,12.6,W,40,210,M00000,97,86,59,M000
1996-07-28,26.3,20.5,15.6,M000,5.4,MZ,1.7,12.0,SE,30,230,M00000,96,75,48,M000
1996-07-29,30.6,21.7,13.7,M000,0.6,MZ,1.6,7.7,SE,140,420,M00000,96,74,43,M000
1996-07-30,30.7,23.2,14.9,M000,0.0,MZ,3.0,18.8,SE,10,290,M00000,96,57,23,M000
